id;date;price;level;levels;rooms;area;kitchen_area;geo_lat;geo_lon;building_type;object_type;postal_code;street_id;id_region;house_id
499;2021-01-01;3450000;1;9;-1;16.9;2;55.623768;37.719486;2;0;115563;356006;77;1864623
500;2021-01-01;1700000;6;9;1;35;8.5;56.1106095;40.2786852;4;0;600901;183780;33;1286886
501;2021-01-01;7700000;6;10;3;113.6;19.6;54.9047714;52.2701861;4;0;423403;417547;16;969730
502;2021-01-01;8463200;1;5;2;86.16;33.1;59.7560585;30.3664497;0;2;196626;385929;78;1668735
503;2021-01-01;4900000;9;10;-1;70.7;5.2;55.125896;82.894414;4;2;630040;579548;54;1627459
504;2021-01-01;1250000;3;3;3;60;10;54.245686;49.571976;4;0;433515;;73;
505;2021-01-01;2197000;9;11;2;59;10;51.5034082;46.1579123;3;2;413106;193591;64;1282933
506;2021-01-01;8000000;1;4;3;61;-100;43.4764253;39.9024211;3;0;354340;167461;23;977857
507;2021-01-01;690000;5;5;1;29.8;5.5;57.2058226;39.4346975;2;0;152150;;76;2746345
508;2021-01-01;7990000;1;14;3;95;0;53.199864;44.991348;0;0;440008;;58;
509;2021-01-01;12504440;9;33;2;72.3;20.8;55.4846387;37.3067639;3;2;108840;;77;2377550
510;2021-01-01;8100000;7;11;3;90;15;52.2623814;104.3025011;3;0;;482732;38;1024304
511;2021-01-01;1820000;2;10;1;42;20;59.1890518;39.9323019;4;0;160033;;35;
512;2021-01-01;1490000;2;10;1;34;10;59.1890518;39.9323019;4;0;160033;;35;
513;2021-01-01;6000000;1;17;2;54.1;0;55.978166;92.811528;0;0;660006;;24;
514;2021-01-01;7775577;6;9;1;41;18.2;55.590612;37.446138;0;2;;587420;77;2837707
515;2021-01-01;1850000;3;10;1;42;19;59.1890518;39.9323019;4;0;160033;;35;
516;2021-01-01;1490000;8;10;1;33;10;59.1890518;39.9323019;4;0;160033;;35;
517;2021-01-01;1550000;1;10;1;38;14;59.1890518;39.9323019;4;0;160033;;35;
518;2021-01-01;999000;11;12;2;35;6;53.536589;49.279753;4;0;445024;314341;63;1531899
519;2021-01-01;7330000;5;7;3;82.03;10.8;57.1704681;65.5516073;0;2;625005;412006;72;2083801
520;2021-01-01;4300000;7;8;2;54.6;13.5;55.125896;82.894414;4;2;630040;579548;54;1627459
521;2021-01-01;9158695;12;15;1;46.8;17.3;55.590612;37.446138;0;2;;587420;77;2837707
522;2021-01-01;1800000;1;2;2;47;-100;54.0410233;37.5106958;5;0;301212;463261;71;1913249
523;2021-01-01;1450000;1;5;2;50.3;8.6;52.98812;49.7158105;5;0;446110;496494;63;975363
524;2021-01-01;3405000;6;8;1;36.3;16;59.956723;30.597077;3;2;188689;;47;
525;2021-01-01;3500000;2;10;-1;42.8;7;55.125896;82.894414;4;2;630040;579548;54;1627459
526;2021-01-01;5736570;13;25;1;41.3;21.4;55.701465;37.883626;2;2;140007;467353;50;2694227
527;2021-01-01;6900000;2;10;-1;98.5;12.1;55.125896;82.894414;4;2;630040;579548;54;1627459
528;2021-01-01;2800000;1;2;2;38;0;56.4803236;85.0323434;5;0;634021;530181;70;1585787
529;2021-01-01;11404076;14;15;2;51.36;12.5;60.0123425;30.0017939;0;2;197755;335187;78;2537251
530;2021-01-01;3465000;9;17;2;59.38;0;47.2700772;39.6661727;0;2;344069;465137;61;1893938
531;2021-01-01;3140000;1;5;4;58.2;-100;54.199153;37.684829;2;0;300021;;71;
532;2021-01-01;1200000;1;3;3;63.1;7.5;54.3984493;40.1292173;0;0;391069;;62;1080383
533;2021-01-01;1200000;5;5;1;18;-100;54.7899092;56.0328041;4;0;450075;352739;2;1028800
534;2021-01-01;730000;2;5;1;12;-100;52.537743;39.57317;4;0;398006;;48;
535;2021-01-01;2600000;2;2;2;130;-100;56.081231;63.700507;4;0;641837;;45;
536;2021-01-01;4626550;2;3;1;54.43;11.1;44.569277;33.40451;4;2;299024;266984;92;1005968
537;2021-01-01;8114590;1;9;3;78.1;-100;55.5642346;37.2880512;0;2;108821;;77;1741230
538;2021-01-01;5611980;4;9;1;36.3;17.3;55.5642346;37.2880512;0;2;108821;;77;1741230
539;2021-01-01;56711325;3;18;3;140;16;55.636001;37.541278;3;0;117342;179490;77;990959
540;2021-01-01;1940000;5;9;1;35.1;8;48.8207585;44.6221322;2;0;400033;181539;34;2511537
541;2021-01-01;5227120;3;16;1;44.6;22.3;55.5338383;37.6128481;0;2;;311601;50;2509026
542;2021-01-01;3696000;7;19;2;44;0;55.1080737;82.9427378;1;2;630061;548743;54;2791528
543;2021-01-01;1170000;2;3;2;50.8;0;51.5866682;45.8350717;0;0;410507;527501;64;2019910
544;2021-01-01;5700000;10;16;3;81;10.6;44.6948021;37.786651;3;0;353910;205189;23;1818754
545;2021-01-01;4300000;2;2;3;76.5;10;61.780455;34.3962363;0;0;185005;245007;10;956902
546;2021-01-01;20900000;19;22;4;99.8;11.5;55.663674;37.74869;2;0;109341;126449;77;1873459
547;2021-01-01;2407000;2;10;2;42;0;53.350843;83.670622;0;0;656065;;22;
548;2021-01-01;5550000;13;16;3;81.1;10.6;44.6948021;37.786651;3;0;353910;205189;23;1818754
549;2021-01-01;8000000;1;14;1;39.8;9;55.7403622;37.8480112;0;0;111673;349581;77;750834
550;2021-01-01;2280000;18;25;-1;27;-100;51.6593332;39.1969229;3;2;394000;;36;980206
551;2021-01-01;750000;4;5;3;53;-100;58.2806367;59.7727448;5;0;624300;203929;66;2012925
552;2021-01-01;699000;2;5;2;30.6;6;51.8061605;55.0874392;4;0;460022;519095;56;2302918
553;2021-01-01;16000000;12;27;2;55;-100;55.7683165;37.4990853;3;0;123308;541496;77;2782865
554;2021-01-01;1900000;5;9;1;21.5;5;44.7378762;37.7319824;2;0;353912;585684;23;1478971
555;2021-01-01;2200000;2;2;2;45;0;47.253684;39.710243;0;0;;;61;
556;2021-01-01;2250000;2;5;2;47;6.7;45.0923631;39.1222514;2;0;350060;535897;23;1066762
557;2021-01-01;3000000;1;2;3;70;0;52.0405292;113.4653765;4;0;672014;222066;75;1705047
558;2021-01-01;3551200;1;6;-1;18.5;-100;55.630863;37.601358;2;0;117208;119198;77;2746931
559;2021-01-01;3600000;5;13;2;36.8;9.7;44.9003027;37.3414076;1;0;353445;187060;23;808630
560;2021-01-01;1700000;2;2;2;49;12;44.1067896;42.9668903;4;0;;452462;26;2113832
561;2021-01-01;5900000;4;17;2;59.4;-100;57.1719095;65.5641207;3;0;625022;311512;72;2038366
562;2021-01-01;3670000;15;16;1;43.5;0;57.1385312;65.5035315;4;0;625049;358615;72;815366
563;2021-01-01;7793740;13;14;1;36.2;17;55.4846387;37.3067639;0;2;108840;;77;2377550
564;2021-01-01;3500000;1;9;3;54;9;44.6878793;37.7709962;2;0;353922;347807;23;2738016
565;2021-01-01;980000;4;8;1;13;0;57.1182898;65.619538;0;0;625019;;72;
566;2021-01-01;1600000;1;3;2;40.5;6;58.163403;56.30553;4;0;614029;;59;
567;2021-01-01;3599000;9;13;1;42.7;0;57.1069514;65.5730659;4;0;625033;184284;72;681432
568;2021-01-01;1500000;1;2;3;61;12;49.64095;117.338234;6;0;674650;546983;75;1586567
569;2021-01-01;8489010;7;9;3;84.3;20;55.5642346;37.2880512;0;2;108821;;77;1741230
570;2021-01-01;8305020;9;9;3;77.4;17.5;55.5642346;37.2880512;0;2;108821;;77;1741230
571;2021-01-01;3300000;5;5;2;50;9;44.692241;37.7766693;2;0;353920;205189;23;1968208
572;2021-01-01;3550000;2;5;2;46;6;44.7291623;37.754011;2;0;353907;354082;23;1022780
573;2021-01-01;8404710;3;9;3;84.3;20;55.5642346;37.2880512;0;2;108821;;77;1741230
574;2021-01-01;6850000;12;13;2;67;12.37;55.6589608;37.9884505;0;0;;;50;1709069
575;2021-01-01;8653890;9;9;3;84.1;20;55.5642346;37.2880512;0;2;108821;;77;1741230
576;2021-01-01;1870000;2;3;4;78;8;54.6324989;39.7270572;4;0;390000;485231;62;1460021
577;2021-01-01;4000000;7;17;3;59;0;56.5207872;84.9333803;2;0;634024;460950;70;1329234
578;2021-01-01;15000000;5;6;3;128.7;24.5;55.021374;82.9201965;4;0;630007;;54;
579;2021-01-01;2740000;2;5;3;57.9;0;56.7908407;60.7756353;2;0;620007;574224;66;2619268
580;2021-01-01;6948000;4;9;2;57.9;11.4;55.5642346;37.2880512;0;2;108821;;77;1741230
581;2021-01-01;550000;2;5;1;16.7;0;55.3434383;86.0019403;2;0;650021;455522;42;1305854
582;2021-01-01;1050000;5;5;1;32.6;6.6;56.0878104;63.611567;0;0;641876;;45;
583;2021-01-01;2600000;2;5;2;45.2;5.7;54.80889;56.099648;0;0;450061;;2;
584;2021-01-01;11105280;14;25;4;115.2;20.5;55.701465;37.883626;2;2;140007;467353;50;2694227
585;2021-01-01;2500000;11;12;1;73;25;42.9785481;47.5073993;4;2;367000;168735;5;1775293
586;2021-01-01;65000000;5;9;7;203;17;55.775236;37.618372;3;0;127473;478071;77;1380802
587;2021-01-01;3500000;7;10;3;68.3;9.9;44.7396786;37.7266468;2;0;353912;568636;23;945212
588;2021-01-01;42900000;7;9;3;109;8;55.775236;37.618372;3;0;127473;478071;77;1380802
589;2021-01-01;4600000;1;9;2;74;10;55.809164;38.4365843;5;0;144006;538432;50;2741791
590;2021-01-01;4850000;6;7;2;72;0;61.7732505;34.3861489;4;0;185003;345475;10;2331740
591;2021-01-01;4150000;11;17;1;32.3;8.7;60.0619243;30.462332;3;0;188678;553400;47;912373
592;2021-01-01;10600000;7;25;2;61;0;55.694648;37.3223766;3;0;143001;299347;50;1277096
593;2021-01-01;3105900;2;8;1;34;0;54.6512443;55.9262129;0;2;450018;437157;2;970617
594;2021-01-01;4150000;6;6;2;48.23;0;54.6512443;55.9262129;0;2;450018;437157;2;970617
595;2021-01-01;5999993;7;8;3;57.4;5.4;56.3178638;43.9966344;4;0;603000;540627;52;2252870
596;2021-01-01;4590000;12;14;3;76.52;0;54.3405844;38.2539998;0;2;301321;474640;71;1014654
597;2021-01-01;3850000;2;9;3;63;9;55.3424428;86.1908434;2;0;650003;350047;42;1725578
598;2021-01-01;4181400;15;18;1;38.5;-100;60.046193;30.4458901;4;2;188662;;47;2375538
599;2021-01-01;3500000;5;5;3;57.3;6;44.616238;40.068338;0;0;385000;;1;
600;2021-01-01;6835900;1;9;2;39.4;4.9;55.5704931;37.4754231;0;2;108814;223404;77;2403357
601;2021-01-01;3450000;5;5;3;57;0;44.616238;40.068338;0;0;385000;;1;
602;2021-01-01;1790000;4;4;2;43.5;6.1;48.7954427;44.5896261;4;0;400065;128586;34;1541043
603;2021-01-01;3500000;6;9;1;34.2;-100;44.9639344;34.1168491;2;0;295034;402122;91;1205597
604;2021-01-01;9750000;1;7;4;150;18;52.716873;41.46187;4;2;392036;;68;
605;2021-01-01;100000000;34;47;6;236;0;55.7144901;37.5064878;0;0;119330;422208;77;1223914
606;2021-01-01;11915520;8;17;2;69.6;12.9;55.721813;37.7752729;3;2;109428;374042;77;2437332
607;2021-01-01;1350000;1;4;1;28;7;44.603674;40.097327;0;0;385000;;1;
608;2021-01-01;8990000;20;34;-1;29.5;8.5;55.7540471;37.620405;3;0;101000;;77;1703143
609;2021-01-01;1560000;5;5;1;33;-100;45.0858638;39.0420866;4;0;350073;;23;1467740
610;2021-01-01;1000000;2;2;3;56.3;0;51.332483;35.227299;0;0;307835;;46;
611;2021-01-01;11000000;5;22;1;38;10;55.6463533;37.4998815;2;0;117198;561639;77;670772
612;2021-01-01;8614560;3;9;2;54.8;21.3;55.638429;37.652912;0;2;115477;;78;
613;2021-01-01;7000000;5;16;3;61;11;55.9216833;37.6608254;0;0;141031;184533;50;1979567
614;2021-01-01;5500000;5;5;2;60.4;0;61.259858;73.391389;2;0;628418;315375;86;2337012
615;2021-01-01;8055490;16;25;2;54.1;11.6;55.677636;37.865328;2;2;140003;511823;50;1865879
616;2021-01-01;1450000;6;16;-1;24;-100;45.073;38.904714;4;0;350012;490507;23;1254605
617;2021-01-01;4105839;7;8;-1;24.06;5;55.7540471;37.620405;0;2;;;77;815765
618;2021-01-01;2200000;9;10;1;40;9;55.6764172;52.3217945;4;0;423800;398131;16;1262243
619;2021-01-01;2200000;3;24;1;27.4;-100;55.987951;92.86619;0;0;660012;;24;
620;2021-01-01;5500000;8;9;3;65.1;0;55.8230976;49.0966484;4;0;420066;319814;16;674580
621;2021-01-01;4700000;1;3;3;74.1;13.6;44.7386846;37.7136681;3;2;353960;439378;23;741286
622;2021-01-01;3000000;3;3;1;50.7;15;44.7386846;37.7136681;1;2;353960;439378;23;1930835
623;2021-01-01;2270000;1;9;1;41;9;54.9323608;82.9104662;2;0;630106;116678;54;1612120
624;2021-01-01;4250000;10;11;3;78;12;54.9907669;73.4153186;2;0;644031;511434;55;2109258
625;2021-01-01;3502000;3;13;1;43.2;10.3;44.9003027;37.3414076;1;0;353445;187060;23;808630
626;2021-01-01;2350000;1;2;2;40;0;57.2057179;65.6055439;4;0;625059;435422;72;1876574
627;2021-01-01;3200000;2;19;1;29.7;0;57.114924;65.547632;3;2;625062;478426;72;1198107
628;2021-01-01;3647800;7;9;2;79.3;-100;42.8916007;47.6367066;4;2;368300;494738;5;1314126
629;2021-01-01;3200074;2;8;-1;24.2;0;59.9391313;30.3159004;0;2;198515;204813;78;2381326
630;2021-01-01;8750000;4;10;4;120;35;56.862386;60.643854;4;0;620137;167658;66;1183944
631;2021-01-01;5100000;9;13;1;31;5.4;60.0386366;30.4009942;4;0;195269;516495;78;1626093
632;2021-01-01;3000000;2;4;1;30.5;5;44.8665865;37.3348138;3;2;353454;543620;23;2222280
633;2021-01-01;3955116;15;18;1;36.1;-100;60.046193;30.4458901;4;2;188662;;47;2375538
634;2021-01-01;1300000;1;2;2;54;-100;61.624932;72.1464322;6;0;628449;251276;86;2350745
635;2021-01-01;22000000;6;12;2;56.8;9;55.7816598;37.5871043;4;0;127055;561354;77;1314763
636;2021-01-01;5522790;14;17;1;35.7;17;55.6640115;37.8550703;0;2;140055;;50;1038736
637;2021-01-01;5100000;3;17;-1;51.38;14.38;55.0413762;82.9707437;1;2;630089;490521;54;1595450
638;2021-01-01;2500000;7;9;1;38;9.2;52.765633;41.400658;0;0;392027;;68;
639;2021-01-01;2950000;8;16;1;42;12;45.081229;38.975879;4;0;350090;159216;23;989462
640;2021-01-01;2800000;2;10;4;88;8;55.464243;65.274212;2;0;640023;;45;
641;2021-01-01;9717840;12;32;1;40.9;20.9;55.6917008;37.4689582;0;2;119361;585425;50;2272149
642;2021-01-01;2699000;9;23;1;37.1;17.1;48.721423;44.471332;3;2;400081;569284;34;788683
643;2021-01-01;2070000;2;3;1;33;12;54.7433256;56.0050833;4;0;450097;171914;2;2265705
644;2021-01-01;2600000;5;5;3;62.9;6;55.381336;43.834084;4;0;607233;;52;
645;2021-01-01;2150000;6;16;1;32;-100;45.0621122;39.0358413;5;0;350901;135590;23;2385171
646;2021-01-01;2350000;2;5;2;51.8;7;51.5247187;46.033247;0;0;410028;;64;
647;2021-01-01;2400000;3;3;1;39.6;0;56.0338681;92.8634453;4;0;660056;555698;24;2363883
648;2021-01-01;3670000;7;9;2;44.1;0;57.1278196;65.5876615;4;0;625035;409546;72;603838
649;2021-01-01;1050000;2;3;2;43;-100;56.2825965;39.4107694;4;0;601770;439720;33;2245982
650;2021-01-01;3950000;3;14;2;42.6;8.3;53.331725;83.780216;0;0;656043;164055;22;2584232
651;2021-01-01;3300000;10;16;1;38;10.1;44.6763944;37.7942066;2;0;353924;351003;23;669301
652;2021-01-01;3068641;17;27;2;63.97;22.6;54.6066536;39.7858778;0;2;390037;437992;62;2109084
653;2021-01-01;5300000;7;9;2;64.8;15.5;44.8744308;37.3400555;2;0;353451;457599;23;1846411
654;2021-01-01;1440000;1;9;-1;20;0;44.8744308;37.3400555;2;0;353451;457599;23;1878359
655;2021-01-01;9901180;21;25;1;64;29.1;59.839637;30.356625;1;2;196142;503941;78;749030
656;2021-01-01;4096723;21;27;3;87.22;22.8;54.6066536;39.7858778;0;2;390037;437992;62;2109084
657;2021-01-01;5890000;2;4;1;34.4;9;55.888657;37.4303702;2;0;141435;505643;50;2691238
658;2021-01-01;300000;1;5;3;68;9;55.130245;126.782928;2;0;676251;;28;
659;2021-01-01;2870000;12;21;1;37.6;0;44.6806009;37.7804961;0;0;353925;360335;23;2267982
660;2021-01-01;9390000;23;25;3;86.2;24;60.082305;30.343842;4;0;194358;130356;78;1520223
661;2021-01-01;2147617;23;27;1;44.77;19.8;54.6066536;39.7858778;0;2;390037;437992;62;2109084
662;2021-01-01;9500000;2;25;2;64.8;13.8;55.703217;37.93155;0;0;111674;137132;77;1223376
663;2021-01-01;2600000;1;3;3;58.6;6.5;54.9761845;73.4042642;0;0;644001;;55;
664;2021-01-01;2600000;2;3;1;41;13;44.0373928;42.8739753;4;0;357635;220126;26;711953
665;2021-01-01;800000;5;5;2;30;15;53.645511;52.104119;4;0;446454;;63;
666;2021-01-01;1350000;1;5;2;44;-100;53.8376614;87.1712594;2;0;654038;279896;42;1702072
667;2021-01-01;7100000;8;9;3;98.6;0;57.173352;65.560118;4;0;;412006;72;940853
668;2021-01-01;2550000;5;5;1;30;6;52.264597;104.2043615;2;0;664043;403143;38;2618566
669;2021-01-01;4800000;4;5;3;81;28;47.124834;39.747541;0;0;346887;;44;
670;2021-01-01;550000;1;2;1;30.5;6.5;52.547324;31.8898684;4;0;243020;;32;
671;2021-01-01;2800000;2;10;1;37;10.2;54.9854339;83.0425741;2;0;630114;;54;
672;2021-01-01;5641600;6;9;1;34.4;11;55.5642346;37.2880512;0;2;108821;;77;1741230
673;2021-01-01;4800234;5;26;1;34.37;11.1;59.9391313;30.3159004;0;2;190000;;78;1402094
674;2021-01-01;5980000;17;17;1;43;9;55.538743;37.720753;3;0;142701;279149;50;2081070
675;2021-01-01;8500000;3;6;3;127.4;23.7;57.1409284;65.5573145;4;0;625048;259079;72;1063178
676;2021-01-01;12430000;3;16;3;110.3;17.4;56.8226041;60.5904058;3;0;620144;340642;66;1490972
677;2021-01-01;2750000;13;18;-1;28.41;0;44.7125755;37.7730566;3;2;353915;145661;23;1537102
678;2021-01-01;4050000;5;16;1;56.38;11;44.6933986;37.7828461;3;0;353910;205189;23;2801480
679;2021-01-01;1680000;1;5;2;42;0;52.70565;41.393597;0;0;392004;;68;
680;2021-01-01;4586400;1;9;1;36;-100;55.5642346;37.2880512;0;2;108821;;77;1741230
681;2021-01-01;3300000;10;18;2;45.27;5.64;44.7125755;37.7730566;1;2;353915;145661;23;1537102
682;2021-01-01;7300000;4;18;3;69.95;3.9;55.028191;82.9211489;0;2;630000;;54;856810
683;2021-01-01;6364680;3;18;2;75.77;15.23;44.7125755;37.7730566;3;2;353915;145661;23;1537102
684;2021-01-01;5500199;24;24;1;35.57;10.1;59.9391313;30.3159004;0;2;190000;;78;1402094
685;2021-01-01;10300000;6;17;3;82.2;10.7;55.701587;37.946598;2;0;111674;380918;77;1059464
686;2021-01-01;5500000;17;17;2;62;-100;51.6593332;39.1969229;3;2;394000;;36;980206
687;2021-01-01;4150000;1;9;1;38;11;44.8853643;37.3267643;5;0;353451;223346;23;2748712
688;2021-01-01;2750000;14;18;-1;28.41;0;44.7125755;37.7730566;3;2;353915;145661;23;1537102
689;2021-01-01;1800000;1;5;1;31;6;56.1262;101.15414;2;0;665770;381072;38;2378340
690;2021-01-01;3700000;5;9;3;74;9;46.35881;48.06543;2;0;414041;;30;
691;2021-01-01;2900000;8;9;1;40;10;54.567085;36.223854;0;0;248029;293459;40;1670528
692;2021-01-01;2500000;2;19;2;36.8;5;55.4155753;55.5582214;3;0;452450;;2;2157558
693;2021-01-01;1000000;2;5;2;42;7;52.0272661;47.7810269;2;0;413849;316108;64;727810
694;2021-01-01;19700000;7;7;3;108.1;20;59.8511515;30.3304115;0;0;196135;337944;78;1413914
695;2021-01-01;3650000;1;5;3;74;8.5;48.7176803;44.5333178;0;0;400005;;34;
696;2021-01-01;3150000;1;10;3;69;9;51.592697;39.246193;2;0;394090;205259;36;2662104
697;2021-01-01;4058176;9;13;2;63.6;14;51.6593332;39.1969229;2;2;394000;;36;980206
698;2021-01-01;2150000;1;4;2;43;-100;54.8995809;52.2946634;2;0;423450;547132;16;1829138
699;2021-01-01;3090707;10;27;3;64.43;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
700;2021-01-01;2850000;2;9;2;41.5;0;57.5769926;39.8594157;4;0;150057;249382;76;2737202
701;2021-01-01;1500000;3;5;2;45;16;53.8688952;44.3714357;4;0;431430;351462;13;2699598
702;2021-01-01;8030062;13;14;1;37.8;17;55.4846387;37.3067639;0;2;108840;;77;2377550
703;2021-01-01;1800000;2;9;2;56;4.5;52.0275169;47.8271353;2;0;413860;288532;64;1599274
704;2021-01-01;1790000;2;2;1;37.5;10;51.718746;55.160879;4;0;460555;;56;
705;2021-01-01;8520000;7;9;2;50;16.1;55.5704931;37.4754231;0;2;108814;223404;77;2403357
706;2021-01-01;2290000;9;9;1;34;6;56.86842;35.88922;2;0;170042;;69;
707;2021-01-01;3917442;10;17;2;63.6;14;51.6593332;39.1969229;2;2;394000;;36;980206
708;2021-01-01;6380000;6;10;2;72.1;12.6;44.87119;37.331367;3;0;353454;543620;23;1426415
709;2021-01-01;8750000;21;25;2;58.5;10.4;55.899925;37.404537;2;0;141501;333265;50;789525
710;2021-01-01;2450000;8;10;1;44.4;11;54.602006;53.706579;4;0;452754;394246;2;1535005
711;2021-01-01;770000;5;5;1;18;-100;56.985692;41.032051;4;0;153006;;37;
712;2021-01-01;1860000;2;5;2;41.5;6;48.7954427;44.5896261;4;0;400065;128586;34;1541043
713;2021-01-01;2400000;1;3;3;66;7;54.9159625;73.4878426;2;0;644120;;55;1401711
714;2021-01-01;7794000;7;7;3;77.94;0;54.9439286;20.1514295;0;2;238560;404443;39;2620078
715;2021-01-01;3628307;3;5;1;25.54;2.02;55.7712692;37.2537202;0;2;143421;360088;50;1826382
716;2021-01-01;2160000;2;9;1;29;10;54.6722453;20.487245;0;0;236005;373511;39;597939
717;2021-01-01;3000000;7;15;1;44.3;0;55.343056;86.083622;0;0;650055;447595;42;2670943
718;2021-01-01;4800000;18;25;2;50;9;56.0471457;92.8942014;1;0;660077;583239;24;674282
719;2021-01-01;13500000;3;17;3;96;15;55.6720286;37.873126;3;0;140011;585513;50;1783417
720;2021-01-01;1600000;1;9;-1;46;0;44.9003027;37.3414076;3;0;353445;187060;23;808630
721;2021-01-01;2599000;14;15;2;44.3;0;55.343056;86.083622;0;0;650055;447595;42;2670943
722;2021-01-01;1550000;1;5;2;46;6;51.5004712;45.9547453;4;0;410015;346281;64;2796414
723;2021-01-01;1500000;2;7;1;43;8;55.1439898;61.4142435;3;0;454091;;74;
724;2021-01-01;2617000;5;23;1;34.8;15.9;48.721423;44.471332;3;2;400081;569284;34;788683
725;2021-01-01;5589200;18;25;2;35.6;5.8;55.6640115;37.8550703;0;2;140055;;50;1038736
726;2021-01-01;5508510;16;17;1;35.7;17;55.6640115;37.8550703;0;2;140055;;50;1038736
727;2021-01-01;6923280;9;9;2;54.6;10.6;55.5642346;37.2880512;0;2;108821;;77;1741230
728;2021-01-01;8981600;17;17;3;87.2;19.6;55.6640115;37.8550703;0;2;140055;;50;1038736
729;2021-01-01;2250000;9;9;1;22;5;53.209373;50.143726;0;0;443110;;63;
730;2021-01-01;2100000;1;10;1;41;11;56.11183;47.223042;4;0;428010;134946;21;739549
731;2021-01-01;9515800;12;16;4;93.1;-100;56.0250331;37.8593113;3;2;141202;;50;
732;2021-01-01;3599000;13;16;1;48;12;57.1470301;65.643206;3;0;625014;191821;72;747369
733;2021-01-01;10087500;14;17;2;53.8;19;55.8047361;37.7508978;2;2;107553;434946;77;822493
734;2021-01-01;2200000;5;5;1;30;0;57.1343007;65.5945079;2;0;625013;;72;
735;2021-01-01;3300000;3;5;3;76;17;53.240856;34.365444;0;0;241050;;32;
736;2021-01-01;5300000;10;14;2;65;14.1;54.743614;20.486493;5;0;236001;340116;39;633116
737;2021-01-01;2469500;5;10;1;46.2;14.2;47.269325;39.6604818;0;2;344069;149475;61;1703881
738;2021-01-01;9751264;4;25;3;83.3;10.3;56.1317128;38.4118439;0;2;;;50;1111547
739;2021-01-01;2150000;3;4;1;37;-100;44.645059;39.180084;3;0;353293;201368;23;712585
740;2021-01-01;1970000;4;5;2;44.9;6.1;48.7630139;44.4801074;2;0;400075;393663;34;2694023
741;2021-01-01;4400224;2;8;1;31;-100;59.833059;30.173737;4;2;190000;324805;78;1398154
742;2021-01-01;3250000;8;9;1;28.7;6;59.7394946;30.567329;2;0;196657;430700;78;962850
743;2021-01-01;2469500;8;10;1;46.2;14.2;47.269325;39.6604818;0;2;344069;149475;61;1703881
744;2021-01-01;3771500;3;3;1;39.7;0;44.569277;33.40451;4;2;299024;266984;92;1005968
745;2021-01-01;2450000;7;10;1;32;8;51.717948;36.119721;2;2;305005;;46;
746;2021-01-01;4050000;8;17;2;58;12;54.6046893;36.271727;2;0;248031;564060;40;2505541
747;2021-01-01;6994320;7;9;2;57.9;11.4;55.5642346;37.2880512;0;2;108821;;77;1741230
748;2021-01-01;12767400;9;32;2;51.9;18.9;55.6917008;37.4689582;1;2;119361;585425;77;2272149
